id,origin,DOI,PMID,PMCID
c00d6ac082,PMC3532996,10.1136/bmjopen-2012-001602,23117566,PMC3532996
b71a5e69f7,PMC2241875,10.1093/nar/gkm1143,18187509,PMC2241875
e7467cc6ac,PMC3837047,10.2337/db13-0656,23863814,PMC3837047
e0cc8fd87a,PMC5314818,10.1530/ec-16-0077,27856496,PMC5314818
db9f2ea3b0,PMC3448398,,,PMC3448398
a71efb9ac8,10.1111%2Fj.1530-9134.2009.00228.x,10.1111/j.1530-9134.2009.00228.x,,
e7f647dbe3,PMC4927739,10.3791/53872,27285177,PMC4927739
d2ddee9af5,10.1111%2Fcoep.12177,10.1111/coep.12177,,
e23adb0b2c,PMC4853038,10.1080/19336918.2015.1093720,26853155,PMC4853038
ad11d043a5,PMC4286759,10.1038/srep07683,25567662,PMC4286759
f086b414fd,PMC3255244,10.1038/bcj.2011.11,22829136,PMC3255244
c877cb6726,10.1111%2F1467-8462.12246,10.1111/1467-8462.12246,,
d0b6d7a0aa,PMC4913543,10.2147/ott.s104734,27366086,PMC4913543
ee1f8a0794,PMC4675898,10.1093/pcp/pcv146,26443375,PMC4675898
ecb42a8c5d,10.1007%2Fs10842-014-0187-z,10.1007/s10842-014-0187-z,,
df97e93355,PMC4501418,10.1590/0074-02760140441,26018451,PMC4501418
b308e79ccf,PMC1933234,10.1093/nar/gkm360,17537822,PMC1933234
a5deab2db7,PMC4205716,10.3349/ymj.2014.55.6.1729,25323913,PMC4205716
b5414f751f,PMC3049466,10.1038/jcbfm.2010.158,20859293,PMC3049466
e633f0d49f,PMC3049466,,,
bb055abbe0,PMC4707405,10.15537/smj.2015.12.12622,26620991,PMC4707405
f7fd92f369,PMC3025493,10.1042/bc20100111,21091437,PMC3025493
f0c5ed0da2,PMC5084642,10.1097/jom.0000000000000874,27820762,PMC5084642
afa5ae4705,PMC2919713,10.1093/nar/gkq209,20371520,PMC2919713
f45e4c5cda,PMC4317475,10.4162/nrp.2015.9.1.22,25671064,PMC4317475
f4617f77ae,PMC5009042,10.5792/ksrr.2016.28.3.188,27595071,PMC5009042
f519737021,PMC4631805,10.1128/mbio.01741-15,26530386,PMC4631805
f55d17f09f,10.1257%2Faer.p20161124,10.1257/aer.p20161124,27231399,PMC4876811
eca16cd71c,PMC5324669,10.1111/apa.13683,27886403,PMC5324669
de186b4ceb,PMC4327276,10.1590/s1678-77572008000100006,19089285,PMC4327276
baa1a749d7,PMC4166139,10.1136/bmjopen-2014-006304,25227632,PMC4166139
a3bede9147,PMC5244966,10.3892/ol.2016.5424,28123522,PMC5244966
f8ae229910,PMC5402591,10.1097/md.0000000000004856,27631248,PMC5402591
ba3950a561,PMC4766201,10.1007/s00520-015-2950-z,26404861,PMC4766201
da8a45d63e,10.2307%2F3585311,10.1162/08893360052471455,,
b832d821d4,PMC3177208,10.1093/nar/gkr470,21666256,PMC3177208
f726eef535,PMC5084670,10.1111/cas.13022,27467121,PMC5084670
ca2a999e61,PMC4792979,10.1589/jpts.28.392,27064260,PMC4792979
df458f2bc2,PMC3836143,10.2337/dc13-0718,24130354,PMC3836143
e717443e55,PMC2963841,,,PMC2963841
cca19de035,PMC4727475,10.5812/traumamon.28202,26839867,PMC4727475
e261ca0790,PMC4567233,10.2147/tcrm.s91618,26379440,PMC4567233
a15ab3b141,PMC4720847,10.4070/kcj.2016.46.1.33,26798383,PMC4720847
a14ab770cd,PMC4259556,10.2147/clep.s69660,25506247,PMC4259556
c3d6b56ad4,10.1111%2Fecin.12086,10.1111/ecin.12086,,
ba4159a927,PMC2781407,10.1074/jbc.m109.059345,19710022,PMC2781407
aa1ff80cb2,PMC4389529,10.5935/1678-9741.20140055,25859862,PMC4389529
e0376d5d85,PMC4857864,10.9758/cpn.2016.14.2.168,27121428,PMC4857864
d15658112a,PMC4554393,10.2147/ijn.s88282,26347146,PMC4554393
f11a23aa02,PMC5008171,10.1111/ctr.12544,25808918,PMC5008171
d026f516d8,PMC5386927,10.5115/acb.2017.50.1.60,28417056,PMC5386927
e363439274,PMC3449286,10.1038/srep00685,23008750,PMC3449286
a50343a228,PMC4674517,10.1007/s40801-015-0045-2,26689834,PMC4674517
aae3d10b62,PMC5207597,10.1097/md.0000000000005785,28033301,PMC5207597
b33a87b577,PMC3177212,10.1093/nar/gkr477,21685450,PMC3177212
bd49b0723e,PMC4963800,,,PMC4963800
dbf084abd0,PMC4583706,10.1016/j.gdata.2015.07.016,26484286,PMC4583706
f74e6221ba,PMC2686520,10.1093/nar/gkn757,18988623,PMC2686520
ee7a100d78,PMC4494636,10.1016/j.prnil.2015.03.001,26157771,PMC4494636
c773aa795e,PMC4377530,10.5812/nms.24363,,PMC4377530
c66a16054a,PMC2963829,10.1038/ncomms1043,20975704,PMC2963829
a011e04e5b,PMC5019270,10.2147/dddt.s101998,27660415,PMC5019270
fb558fd0d6,PMC3276104,10.1093/jxb/err384,22140243,PMC3276104
a209d5e3fe,PMC4345972,10.2147/ndt.s76494,25759587,PMC4345972
a542ba67ff,PMC5061105,10.1002/mrm.26009,26509746,PMC5061105
b21fd4cdd2,PMC4120377,10.1136/bmjopen-2014-005270,25079934,PMC4120377
b9f980c417,10.1007%2Fs10683-017-9546-z,10.1007/s10683-017-9546-z,,
f0bb4d7298,PMC4615379,10.1080/15476286.2015.1031948,25833751,PMC4615379
deb587e91c,PMC2678927,10.1093/hmg/ddp118,19286673,PMC2678927
fe3e9f1ae4,PMC5384723,10.2147/ott.s132507,28408841,PMC5384723
dbc0b63600,PMC2034468,10.1093/nar/gkm624,17720708,PMC2034468
e42842aeee,PMC1934993,10.1093/nar/gkm417,17576676,PMC1934993
f9f3d531fd,PMC3955898,10.1136/flgastro-2012-100291,24660054,PMC3955898
d5e1b7afbc,PMC4310406,10.1161/jaha.114.001103,25146706,PMC4310406
c0132bf2ea,PMC4376262,10.2147/ijn.s75011,25848252,PMC4376262
bba9110642,PMC4785322,10.1136/bmjopen-2015-010956,26932144,PMC4785322
b01629738a,PMC5042035,10.1111/asj.12415,26279060,PMC5042035
b6e0dbf1ca,PMC3859226,10.1093/brain/awt300,24240197,PMC3859226
a5dac1359e,PMC4812582,10.3892/ol.2016.4229,27073490,PMC4812582
f22e17f325,10.1257%2Fjep.15.4.29,10.1257/jep.15.4.29,,
aa49b61952,PMC5406524,10.1016/j.nmni.2017.03.006,28480044,PMC5406524
f76f57dbbc,PMC4797302,10.1093/nar/gkw070,26869583,PMC4797302
a83029d564,PMC4475901,10.1016/j.redox.2015.05.006,26073261,PMC4475901
b90b882595,PMC4700408,10.4110/in.2015.15.6.319,26770186,PMC4700408
a9f8ea9939,PMC4103437,10.3732/apps.1400015,25202630,PMC4103437
a690616f6c,PMC3973247,10.1038/cddis.2014.25,24625978,PMC3973247
c6d11cfed3,10.1080%2F09645292.2018.1426732,10.1080/09645292.2018.1426732,,
f93caafd89,PMC4181735,10.2147/ijn.s68526,25285004,PMC4181735
c6df79dbbc,PMC4683424,10.1016/j.nicl.2015.11.007,26759788,PMC4683424
e3a6d33c50,PMC4683424,,,
b927e5064e,PMC4173757,10.2147/ijn.s68882,25258533,PMC4173757
e701287c51,PMC5089945,10.1111/jdi.12526,27177506,PMC5089945
fb6b871e95,PMC3020640,10.1038/emboj.2010.267,21045806,PMC3020640
bd68074248,PMC3939369,10.4184/asj.2014.8.1.51,24596605,PMC3939369
b5427b7954,PMC2646063,10.2337/db08-1101,19073764,PMC2646063
a1e52e1da8,PMC4215594,10.1111/ejn.12611,24796310,PMC4215594
dc54f3b199,PMC4733777,10.4103/0366-6999.157654,26021503,PMC4733777
fcae93e89f,10.1007%2Fs11151-011-9291-y,10.1007/s11151-011-9291-y,,
eafae83aca,PMC4623366,10.1136/rmdopen-2014-000037,26535134,PMC4623366
e53c455134,PMC5345981,10.2147/dddt.s127328,28293102,PMC5345981
a86eb3467c,PMC4675816,10.1016/j.apsb.2015.09.003,26713273,PMC4675816
a07c7cff43,PMC4189225,10.1136/openhrt-2014-000068,25332804,PMC4189225
af8eaeaea6,PMC3278723,10.1038/cdd.2011.103,21818120,PMC3278723
fd61c67292,PMC4189227,10.1136/openhrt-2014-000101,25332813,PMC4189227
b9432ca455,PMC3664701,10.1085/jgp.201310960,23712549,PMC3664701
ded11ad45c,10.1007%2Fs10258-013-0091-1,10.1007/s10258-013-0091-1,,
ad0305094e,PMC4212086,10.4110/in.2014.14.5.249,25360076,PMC4212086
e740a149a6,PMC3065992,10.3114/sim.2011.68.10,21523196,PMC3065992
b50eb58823,PMC3065992,,,
aca211c246,PMC4987885,10.1093/nar/gkw297,27105847,PMC4987885
baba3db697,PMC4785310,10.1136/bmjopen-2015-010042,26940108,PMC4785310
a983c32bc0,PMC4951474,10.3349/ymj.2016.57.4.956,27189291,PMC4951474
c1456a97b7,PMC5216448,10.1002/cne.24094,27511739,PMC5216448
a4746083cc,PMC3905558,,,PMC3905558
aae85e7424,PMC3374072,10.1038/ijo.2011.153,21829158,PMC3374072
eeb2d6c153,PMC5215597,10.1111/epi.13588,27943308,PMC5215597
c924ed6c63,PMC3524521,10.1038/srep00991,23251777,PMC3524521
fed1954681,10.1111%2Flabr.12083,10.1111/labr.12083,,
ba67264558,PMC3857483,10.1083/jcb.201305050,24297751,PMC3857483
b819e4a50f,PMC2895706,10.4162/nrp.2010.4.3.243,20607071,PMC2895706
c1acaa810f,10.1111%2Fecin.12482,10.1111/ecin.12482,,
a9655cffa3,10.1111%2Fecin.12477,10.1111/ecin.12477,,
cd2977bd72,PMC4063356,,,PMC4063356
a7b4c54f31,PMC4407839,10.1002/cne.23705,25380328,PMC4407839
b65d7101ec,PMC5066857,10.2147/dddt.s99600,27784992,PMC5066857
e0519e7a6b,PMC3835222,10.1161/jaha.113.000226,24096574,PMC3835222
c03fac8add,PMC3371863,10.1093/bioinformatics/bts231,22689757,PMC3371863
de6e366041,PMC3337979,10.1038/ncomms1795,22531176,PMC3337979
e21e522056,PMC5111481,10.1089/dia.2016.0216,27672710,PMC5111481
f548ae77f9,PMC4960374,10.3349/ymj.2016.57.5.1095,27401639,PMC4960374
b9edf9b692,PMC4820195,10.2478/sjph-2014-0030,27669513,PMC4820195
f2ec48ac94,PMC5389568,10.1093/nar/gkw1184,27903915,PMC5389568
c6cbdc2b51,PMC5321584,10.4047/jap.2017.9.1.14,28243387,PMC5321584
e38be96101,PMC4354499,10.3791/52155,25590226,PMC4354499
ef72a6507f,PMC4251217,10.5811/westjem.2014.9.20674,25493116,PMC4251217
b73e7386ef,PMC4837866,10.4103/0366-6999.150103,25635431,PMC4837866
d85516dfc0,PMC5415459,10.1111/1759-7714.12419,28220630,PMC5415459
dcce079f32,PMC4356689,10.2147/ijn.s63155,25784804,PMC4356689
a07cded56d,PMC5018359,10.5812/hepatmon.38357,27642349,PMC5018359
d9952c080a,10.1111%2Fecin.12490,10.1111/ecin.12490,,
e6035413f5,10.1080%2F13504851.2012.752995,10.1080/13504851.2012.752995,,
c9348fcfd9,PMC3020584,10.1093/cercor/bhq110,20542990,PMC3020584
fa407a49a7,10.1086%2F250121,10.1086%2F250121,,
d8835941ed,PMC5372150,10.1136/bmjopen-2016-013215,28341686,PMC5372150
fdd854c528,10.1086%2F250123,10.1086/250123,,
cf6d0bc450,10.1086%2F251454,10.1086/251454,,
e5ec9a023c,10.1111%2Fj.1468-0297.2011.02449.x,10.1111/j.1468-0297.2011.02449.x,25821239,PMC4373154
a2e12ba46a,10.1086%2F250126,10.1086%2F250126,,
b315421485,10.1086%2F250127,10.1086/250127,,
a8b44ab86d,10.1086%2F250128,10.1086%2F250128,,
e8c5675ca3,10.1007%2Fbf02708591,10.1007/bf02708591,,
aef8419491,PMC2782146,,,PMC2782146
a3e38da718,PMC4755061,10.5812/cardiovascmed.32448,26949697,PMC4755061
df570aa603,10.1007%2Fs10657-011-9259-2,10.1007/s10657-011-9259-2,,
ddb5bc4594,10.1111%2Froie.12259,10.1111/roie.12259,,
a9aace06e4,PMC5390806,10.1002/open.201600156,28413747,PMC5390806
f86e25df4e,PMC4610780,10.2147/OTT.S91627,,PMC4610780
fe97ee9fdd,10.1111%2Froie.12258,10.1111/roie.12258,,
c2ff161453,10.1007%2Fs11079-009-9132-x,10.1007/s11079-009-9132-x,,
ffdcdb1b03,10.1086%2F252773,10.1086%2F252773,,
ee6b2440d0,PMC3952605,10.1093/cid/ciu012,24399087,PMC3952605
fd5e590142,10.1007%2Fs11079-016-9405-0,10.1007/s11079-016-9405-0,,
bb038eee4c,PMC4564314,10.1111/nyas.12871,26301866,PMC4564314
e7e3cc97b1,PMC3502204,10.4161/cib.20978,23181157,PMC3502204
e8b6f25b63,10.1111%2Froie.12254,10.1111/roie.12254,,
f3f482768c,10.1257%2Fjep.5.3.93,10.1257/jep.5.3.93,,
c52e1a4505,10.1007%2Fs00191-008-0107-7,10.1007/s00191-008-0107-7,,
c09f596550,10.1007%2Fs11127-010-9652-3,10.1007/s11127-010-9652-3,,
c115364633,PMC3789431,10.5581/1516-8484.20130070,24106444,PMC3789431
d570177789,PMC3493641,10.1038/ncomms2118,23072801,PMC3493641
b6986034ea,PMC4956872,10.1097/gox.0000000000000716,27482499,PMC4956872
e94472af13,PMC4336664,,,PMC4336664
a5cacc9d0b,10.1007%2Fs10645-007-9081-y,10.1007/s10645-007-9081-y,,
fb15cb1483,10.1111%2Froie.12261,10.1111/roie.12261,,
edc414d80d,PMC2965247,10.1093/nar/gkq536,20542919,PMC2965247
b1941a3af0,PMC4842857,10.3348/kjr.2016.17.3.370,27134526,PMC4842857
d6fabaa02d,PMC3766777,10.4097/kjae.2013.65.2.127,24023994,PMC3766777
fe559f58b4,PMC3007589,10.1038/jes.2009.75,20160761,PMC3007589
ce9d16aadf,PMC4327700,,,PMC4327700
d71617c9ca,10.1257%2Fjep.14.4.3,10.2139/ssrn.233139,,
f9c023723b,PMC4940481,10.3343/alm.2016.36.5.399,27374703,PMC4940481
ba6bcd2a1a,PMC4963166,10.1016/j.aju.2016.02.003,27489742,PMC4963166
e8f05c66a6,10.1257%2Fjep.5.2.3,10.1257/jep.5.2.3,,
d7cd86128f,10.1257%2Faer.97.2.506,10.1257/aer.97.2.506,,
dece25d855,10.1257%2Fjep.28.2.99,10.1257/jep.28.2.99,,
a5244ac729,10.1257%2Fjep.15.1.55,10.1257/jep.15.1.55,,
f5d45904a9,PMC3044565,10.1590/s1807-59322011000100021,21437447,PMC3044565
d1ab930118,PMC4667658,10.1292/jvms.15-0144,26050842,PMC4667658
d35663d244,PMC3743204,10.3349/ymj.2013.54.5.1293,23918585,PMC3743204
d3886a739e,10.1086%2F251421,10.1086/251421,,
abae3a13b4,10.1086%2F252756,10.1086%2F252756,,
d1415d74a3,PMC3355962,10.3389/fendo.2012.00034,22649417,PMC3355962
e886a8be51,PMC4185156,10.3402/jchimp.v4.25955,25317272,PMC4185156
fb2ba4f239,10.1257%2Fjep.22.2.133,10.1257/jep.22.2.133,,
ca24865f33,10.1111%2Fj.1467-9787.2008.00595.x,10.1111/j.1467-9787.2008.00595.x,,
b04fe9e659,PMC3044561,10.1590/S1807-59322011000100027,,PMC3044561
cfbc57428f,10.1007%2Fbf02928603,10.1007/bf02928603,,
d17cdb5648,PMC5463483,10.4103/0366-6999.207483,28584216,PMC5463483
ba7bfefcf0,10.1007%2Fs10101-010-0073-z,10.1007/s10101-010-0073-z,,
eb6a5e6235,PMC3466050,10.1017/s0033291712000451,22440401,PMC3466050
c1e2ce93a3,PMC5066446,10.3857/roj.2016.01802,27730801,PMC5066446
a5caaa0430,10.1086%2F252744,10.1086/252744,,
d913c35421,PMC4510509,10.3343/alm.2015.35.5.540,26206693,PMC4510509
ac939c1f6e,10.1007%2Fs00181-009-0272-z,10.1007/s00181-009-0272-z,,
ce3c67f76a,PMC4461016,10.2147/prbm.s63474,26082669,PMC4461016
c0b1276d44,10.1111%2Fj.1468-0106.2009.00457.x,10.1111/j.1468-0106.2009.00457.x,,
f151ddf578,10.1111%2Fj.0967-0750.2005.00233.x,10.1111/j.0967-0750.2005.00233.x,,
e21bf3569e,10.1257%2Fjep.3.1.107,10.1257/jep.3.1.107,,
cdfc75da34,PMC5257183,10.1016/j.ijscr.2017.01.017,28122318,PMC5257183
b645e946e8,10.1086%2F252737,10.1086%2F252737,,
e82e5fc8a1,10.1257%2Fjep.22.4.93,10.1257/jep.22.4.93,19791306,
daeda2955c,10.1086%2F252736,10.1086%2F252736,,
d95a9f7d36,10.1257%2F000282806777211612,10.1257/000282806777211612,,
c14c353079,PMC4060489,10.1038/srep05314,24937103,PMC4060489
d0796644d3,10.1086%2F251404,10.1086/251404,,
f66af0c03f,10.1111%2Fj.1468-0297.2010.02350.x,10.1111/j.1468-0297.2010.02350.x,,
a0008123b2,10.1257%2Fjep.22.2.193,10.1257/jep.22.2.193,,
f6b8b1eccf,10.1007%2Fs11127-006-9100-6,10.1007/s11127-006-9100-6,,
c3b5f2901e,10.1007%2Fs10272-016-0586-y,10.1007/s10272-016-0586-y,,
b31b45f80f,10.1007%2Fs10683-016-9506-z,10.1007/s10683-016-9506-z,28824286,PMC5545082
dc208684ff,PMC2782173,,,PMC2782173
a5c77a6012,PMC4495251,10.1093/jscr/rjv075,26157052,PMC4495251
e30a8abfe8,PMC5271433,10.3233/blc-160061,28149935,PMC5271433
b8ee48cc0b,10.1257%2Fjep.25.1.239,10.1257/jep.25.1.239,,
d5fc2c0039,10.1111%2Fj.1467-8462.2011.00638.x,10.1111/j.1467-8462.2011.00638.x,,
c82af5b302,10.1007%2Fs11127-008-9315-9,10.1007/s11127-008-9315-9,,
bf58309b34,10.1007%2Fs11150-017-9399-4,10.1007/s11150-017-9399-4,,
e1de74a308,10.1017%2Fs1365100512000387,10.1017/s1365100512000387,,
e36cbc25fa,10.1080%2F00074918.2013.850645,10.1080/00074918.2013.850645,,
e48a6c42d3,10.1257%2Fjep.31.2.3,10.1257/jep.31.2.3,,
b26b5762fa,PMC4943555,10.1093/ofid/ofw060,27419148,PMC4943555
c00238bbe1,10.1080%2F00074918.2017.1326201,10.1080/00074918.2017.1326201,,
f9fbefd843,10.1086%2F252717,10.1086/252717,,
a4550ee144,PMC4108947,10.12703/p6-59,25184049,PMC4108947
c29a9a8722,10.1080%2F13545700500532940,10.1080/13545700500532940,,
e9f2c6d2c7,10.1257%2Fjep.22.2.171,10.1257/jep.22.2.171,,
cc3abb3e7a,10.1080%2F00036846.2015.1096578,10.1080/00036846.2015.1096578,,
b2326f5e36,PMC4771121,10.3892/�j��.2016.2476,,PMC4771121
aea9c14c6b,PMC5191619,10.2147/jpr.s106578,28053554,PMC5191619
a61ff4d28b,10.1007%2Fs11558-018-9302-y,10.1007/s11558-018-9302-y,,
a504c15bfb,10.1257%2F089533005775196642,10.1257/089533005775196642,,
bb847f3f1a,PMC4360353,,,PMC4360353
acc54a5911,10.1007%2Fs10657-011-9220-4,10.1007/s10657-011-9220-4,,
de46e7cef6,10.1257%2Fjep.14.3.137,10.1080/19390459.2014.935173,,
df5018f418,PMC4900401,,,PMC4900401
a2d8dd950b,10.1111%2Fcoep.12209,10.1111/coep.12209,,
beb33c3b78,10.1111%2Fcoep.12206,10.1111/coep.12206,,
afeac1bd4b,PMC3755257,,,PMC3755257
b882570366,10.1257%2Fjep.2.4.165,10.1257/jep.2.4.165,,
eec8456123,10.1080%2F1350178x.2015.1083142,10.1080/1350178x.2015.1083142,,
e6666cde89,PMC3552537,,,PMC3552537
c7427f2a84,10.1086%2F250198,10.1086/250198,,
fd3c9e19e4,10.1086%2F250199,10.1086/250199,,
cf29207831,10.1111%2Fj.1530-9134.2009.00224.x,10.1111/j.1530-9134.2009.00224.x,,
efd1a3db65,PMC4725242,10.3347/kjp.2015.53.6.745,26797443,PMC4725242
dfe419c545,10.1057%2Feej.2008.38,10.1057/eej.2008.38,,
bdaa32e580,10.1080%2F026921700101470,10.1080/026921700101470,,
a5be855316,10.1257%2Faer.p20161068,10.1257/aer.p20161068,,
dc58cd9ca8,PMC4272966,10.3343/alm.2015.35.1.57,25553281,PMC4272966
bfeb692d2b,PMC5409129,10.1093/ijnp/pyw105,27927740,PMC5409129
ebea676be7,PMC3203616,10.1093/nar/gkr595,21775341,PMC3203616
a4c95191dd,PMC3585443,10.3109/10408444.2012.756455,23346981,PMC3585443
a633ecd16a,10.1257%2Fjep.21.2.27,10.3386/w12944,,
e4052fe73f,PMC4499650,10.4196/kjpp.2015.19.4.373,26170742,PMC4499650
a587b61b5a,10.1111%2Fcoep.12210,10.1111/coep.12210,,
ed48e6c7d3,10.1111%2Fj.1468-0297.2009.02305.x,10.1111/j.1468-0297.2009.02305.x,,
f01a90dcea,10.3846%2F16111699.2017.1278645,10.3846/16111699.2017.1278645,,
e42c330501,10.1086%2F250187,10.1086/250187,,
aee90c9beb,PMC4996928,10.1016/j.radcr.2016.05.011,27594933,PMC4996928
c9f1e40ae7,PMC3945482,10.1038/srep04308,24603561,PMC3945482
cbf738e2cc,10.1257%2Fjep.28.3.205,10.1257/jep.28.3.205,,
fcff40f39e,10.1111%2Fj.1468-0351.2009.00367.x,10.1111/j.1468-0351.2009.00367.x,,
ee4541e742,PMC3268153,10.5607/en.2011.20.4.189,22355264,PMC3268153
d669980733,10.1086%2F250182,10.1086/250182,,
e42703e1b0,10.1257%2Fjep.1.1.7,10.1257/jep.1.1.7,,
f0fc444ff1,10.1515%2Fjbnst-1875-frontmatter1,10.1515/jbnst-1875-frontmatter1,,
b6b8d19cdf,PMC2652060,10.1093/jxb/ern347,19174457,PMC2652060
ce7b672bf6,10.1007%2Fs10645-009-9132-7,10.1007/s10645-009-9132-7,,
e5de46db8b,10.1257%2Fjep.23.3.37,10.1257/jep.23.3.37,,
cfdf535827,PMC4665880,,,PMC4665880
c258e4c982,10.1111%2Fj.1467-8462.2009.00555.x,10.1111/j.1467-8462.2009.00555.x,,
af97a6f7e3,PMC3616278,10.4174/jkss.2013.84.4.238,23577319,PMC3616278
ef5056a2e6,PMC3172029,,,PMC3172029
e4f9846079,10.1257%2Faer.20130874,10.1257/aer.20130874,,
d07fb27a76,10.1007%2Fs10842-016-0242-z,10.1007/s10842-016-0242-z,,
daed7ac71a,10.1257%2Fjep.11.1.213,10.1257/jep.11.1.213,,
fe1c0d0ad4,10.1257%2Fjep.2.4.135,10.1257/jep.2.4.135,,
a876d3796c,PMC4756342,10.3346/jkms.2016.31.s1.s45,26908988,PMC4756342
fd0b5660d9,10.1007%2Fs10272-018-0713-z,10.1007/s10272-018-0713-z,,
b10e704c2d,10.1257%2Fjep.7.4.27,10.1257/jep.7.4.27,,
e13a823fa3,PMC5058896,10.1097/md.0000000000002150,26683924,PMC5058896
b95c7b066c,PMC2518727,10.1085/jgp.200810044,18695009,PMC2518727
cccc40f69f,10.1257%2Fjep.11.4.43,10.1257/jep.11.4.43,,
c9762119ab,PMC5359138,10.2147/ott.s126424,28352189,PMC5359138
b0d152a326,10.1007%2Fs11293-016-9489-3,10.1007/s11293-016-9489-3,,
a6a7fa7350,PMC5094519,10.1111/jvim.14321,27296454,PMC5094519
da0037211a,10.1257%2Fjep.21.2.71,10.1257/jep.21.2.71,,
e9418d987d,10.1007%2Fs10683-017-9536-1,10.1007/s10683-017-9536-1,29449784,PMC5807489
b75d487c59,10.1086%2F250169,10.1086/250169,,
abfe9f4600,10.1111%2Fecot.12077,10.1111/ecot.12077,,
f120d73047,10.1007%2Fs10273-014-1757-8,10.1007/s10273-014-1757-8,,
b4cdef1f78,PMC3164415,10.1590/s1807-59322011000900020,22179170,PMC3164415
de1b2c71b0,10.1002%2Fpam.22042,10.1002/pam.22042,,
cfc2172113,10.1086%2F250163,10.1086/250163,,
a9d7da4813,10.1111%2Fcoep.12247,10.1111/coep.12247,,
b85c289b57,PMC3325299,10.5056/jnm.2012.18.2.138,22523723,PMC3325299
c6f078a293,PMC3177737,10.2337/dc11-0846,21816974,PMC3177737
c30ea59458,10.1111%2Fj.1475-5890.2007.00049.x,10.1111/j.1475-5890.2007.00049.x,,
efa46f2df1,10.1007%2Fs11150-009-9083-4,10.1007/s11150-009-9083-4,,
c353466692,PMC5068237,10.1084/jem.20160438,27697837,PMC5068237
af96a35d4a,PMC4296915,10.2147/copd.s73398,25624757,PMC4296915
f953d9e9e8,10.1086%2F250153,10.1086/250153,,
b23e89a011,10.1007%2Fs10824-016-9288-3,10.1007/s10824-016-9285-6,,
cab5d2caf9,10.1002%2Fpam.4050060127,10.1002%2Fpam.4050060127,,
ee1b456a1b,10.1257%2Fjep.7.4.47,10.1257/jep.7.4.47,,
d918eb7a4c,PMC4689842,10.3346/jkms.2015.30.12.1922,26713073,PMC4689842
d85f64ce5f,PMC4293885,10.1016/j.jare.2012.08.004,25685452,PMC4293885
d0b1a4b9d0,PMC4316217,10.5217/ir.2015.13.1.19,25691840,PMC4316217
f5830a3d39,10.1007%2Fs10842-014-0191-3,10.1007/s10842-014-0191-3,,
ac3d768f30,PMC4610773,10.2147/NDT.S88569,,PMC4610773
b86879446b,10.1007%2Fs10824-015-9263-4,10.1007/s10824-015-9263-4,,
f4602d7f12,10.1086%2F250143,10.1086/250143,,
fa5e72dc8b,10.1086%2F251477,10.1086%2F251477,,
e81a7aba8d,10.1007%2Fs10663-010-9132-5,10.1007/s10663-010-9132-5,,
e941133660,PMC3488224,10.1093/nar/gks761,22904082,PMC3488224
a44a90787e,PMC3355935,10.3389/fendo.2012.00021,22649410,PMC3355935
ef85ae579d,PMC4967564,10.1183/13993003.01626-2015,27076580,PMC4967564
e2d8cc186a,PMC4272955,10.3343/alm.2015.35.1.169,25553304,PMC4272955
a427eb25be,10.1111%2Fcoep.12268,10.1111/coep.12268,,
dfa0e25250,PMC3383125,10.4082/kjfm.2011.32.3.205,22745856,PMC3383125
e412c2db16,10.1257%2Fjep.5.3.211,10.1257/jep.5.3.211,,
bf1f7d87d0,10.1111%2Fcoep.12263,10.1111/coep.12214,,
b01625ee88,PMC4664599,,,PMC4664599
a338f06121,10.1080%2F00036846.2012.707007,10.1080/00036846.2012.707007,,
d493696273,10.1257%2Fjep.28.2.51,10.1257/jep.28.2.51,,
b6c5c1b9f1,10.1002%2Fpam.22026,10.1002/pam.21945,,
a8af7f0f88,10.1007%2Fs10657-013-9422-z,10.1007/s10657-013-9422-z,,
c3854c32cc,PMC5340547,10.4062/biomolther.2016.094,27530117,PMC5340547
f1767c2fb0,10.1111%2Fj.1467-9701.2007.01019.x,10.1111/j.1467-9701.2007.01019.x,,
f14ef847e8,PMC4722156,10.6065/apem.2015.20.4.179,26817004,PMC4722156
c0aabcafbc,PMC4133965,10.3109/01913123.2014.925021,24933115,PMC4133965
e7188f25a8,10.1086%2F251465,10.1086/251465,,
ccc24431b7,10.1086%2F250137,10.1086/250137,,
d0991bc55a,PMC4524268,10.2147/BCTT.S55860,,PMC4524268
e5bbdee960,10.1086%2F250139,10.1086/250139,,
f266148d31,10.1111%2Fj.1813-6982.2008.00185.x,10.1111/j.1813-6982.2008.00185.x,,
a53e7f667d,10.1257%2Fjep.4.1.79,10.1257/jep.4.1.79,,
cac9e484b8,10.1002%2Fpam.22032,10.1002/pam.22032,29320810,
e70cc899a6,10.1086%2F251460,10.1086%2F251460,,
f1561edfe4,PMC4046132,10.1038/srep05187,24898319,PMC4046132
ee84cd7504,10.1086%2F251461,10.1086/251461,,
b7a874069e,10.1111%2Fcaje.12257,10.1111/caje.12257,,
a033412695,10.1257%2Fjep.7.4.65,10.1257/jep.7.4.65,,
cb9481469e,10.1111%2Fcaje.12255,10.1111/caje.12255,,
bd00fbc9ac,10.1007%2Fs11127-009-9447-6,10.1007/s11127-009-9447-6,,
dc69da29f4,10.1111%2Fcaje.12253,10.1111/caje.12253,,
d799c62722,PMC3030800,10.4293/108680809x12589999538075,20042126,PMC3030800
