schema_namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,task_uuid,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,e239fc79-dd4c-4ea5-b144-a10cf549896d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/560,87870f5b-418f-4172-9313-90377606ba45,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,ebd5fd83-a6a5-41d3-b130-1c466f9deab7,3,4,e963a6b3-fe62-4007-9482-3c25099a4433,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,01:44.8,07:57.9,373.082887,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,e963a6b3-fe62-4007-9482-3c25099a4433,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,e239fc79-dd4c-4ea5-b144-a10cf549896d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/560,87870f5b-418f-4172-9313-90377606ba45,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,ebd5fd83-a6a5-41d3-b130-1c466f9deab7,3,4,05ab36e3-d123-455f-898d-0199101e4377,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,01:44.8,07:57.9,373.082887,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,05ab36e3-d123-455f-898d-0199101e4377,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,e239fc79-dd4c-4ea5-b144-a10cf549896d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/560,87870f5b-418f-4172-9313-90377606ba45,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,ebd5fd83-a6a5-41d3-b130-1c466f9deab7,3,4,afb39e53-184f-4e1d-9820-d9baf03dda2c,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,01:44.8,07:57.9,373.082887,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,afb39e53-184f-4e1d-9820-d9baf03dda2c,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,e239fc79-dd4c-4ea5-b144-a10cf549896d,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/560,87870f5b-418f-4172-9313-90377606ba45,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,ebd5fd83-a6a5-41d3-b130-1c466f9deab7,3,4,d6370d92-5de4-4d57-8471-d49e663f54ca,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,01:44.8,07:57.9,373.082887,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,d6370d92-5de4-4d57-8471-d49e663f54ca,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1a1c395b-c509-4dbc-afab-5471d570c63a,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/561,318047b5-5ca5-4e31-91a7-284ab8b902f3,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,fd7cb335-3de3-499a-97fa-ed42201d6679,3,3,9f25c7af-77b4-4249-a04c-dedce5e391cb,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,05:51.5,10:18.6,267.177406,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A1,Very likely this is a specific piece of software,955bb115-5511-4dbd-9ba2-685d44431e57,9f25c7af-77b4-4249-a04c-dedce5e391cb,Very likely this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1a1c395b-c509-4dbc-afab-5471d570c63a,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/561,318047b5-5ca5-4e31-91a7-284ab8b902f3,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,fd7cb335-3de3-499a-97fa-ed42201d6679,3,3,886fbbcf-6c90-4e50-9b3c-6065a79d9b65,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,05:51.5,10:18.6,267.177406,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,886fbbcf-6c90-4e50-9b3c-6065a79d9b65,"Yes, Iâ€™ve found the name of the software in the article.",1,1,621,628,MUMMALS
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1a1c395b-c509-4dbc-afab-5471d570c63a,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/561,318047b5-5ca5-4e31-91a7-284ab8b902f3,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,fd7cb335-3de3-499a-97fa-ed42201d6679,3,3,2cb8c9df-6b97-45db-af4c-b04b2e776822,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,05:51.5,10:18.6,267.177406,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,2cb8c9df-6b97-45db-af4c-b04b2e776822,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1a1c395b-c509-4dbc-afab-5471d570c63a,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/561,318047b5-5ca5-4e31-91a7-284ab8b902f3,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,fd7cb335-3de3-499a-97fa-ed42201d6679,3,3,415a35b7-7f46-44f7-9bda-119c795758a6,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,05:51.5,10:18.6,267.177406,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,415a35b7-7f46-44f7-9bda-119c795758a6,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1a1c395b-c509-4dbc-afab-5471d570c63a,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/561,318047b5-5ca5-4e31-91a7-284ab8b902f3,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,fd7cb335-3de3-499a-97fa-ed42201d6679,3,3,a5b012da-4ca9-4a03-b704-1b6a242cb119,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,05:51.5,10:18.6,267.177406,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,a5b012da-4ca9-4a03-b704-1b6a242cb119,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1a1c395b-c509-4dbc-afab-5471d570c63a,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/561,318047b5-5ca5-4e31-91a7-284ab8b902f3,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,fd7cb335-3de3-499a-97fa-ed42201d6679,3,3,08623dff-09fa-4027-97b9-25d6ac6f6587,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,05:51.5,10:18.6,267.177406,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,08623dff-09fa-4027-97b9-25d6ac6f6587,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,1a1c395b-c509-4dbc-afab-5471d570c63a,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/561,318047b5-5ca5-4e31-91a7-284ab8b902f3,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,fd7cb335-3de3-499a-97fa-ed42201d6679,3,3,75d999fd-8c69-4e01-88f4-f5a731e86911,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,05:51.5,10:18.6,267.177406,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,75d999fd-8c69-4e01-88f4-f5a731e86911,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,268a669d-309f-4e97-b87d-20225d8f6488,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/562,a75ecae2-55ac-4096-823b-cc53f5fd60d7,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,f68f1560-0bcc-40df-ac22-61a7fb4ce8be,3,3,af0c6b3e-c61a-4348-a5c7-57a627aef2ff,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,07:58.3,18:06.7,7808.411887,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A1,Very likely this is a specific piece of software,955bb115-5511-4dbd-9ba2-685d44431e57,af0c6b3e-c61a-4348-a5c7-57a627aef2ff,Very likely this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,268a669d-309f-4e97-b87d-20225d8f6488,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/562,a75ecae2-55ac-4096-823b-cc53f5fd60d7,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,f68f1560-0bcc-40df-ac22-61a7fb4ce8be,3,3,237b6c90-96a4-4571-8a6f-a638532df8a8,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,07:58.3,18:06.7,7808.411887,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,237b6c90-96a4-4571-8a6f-a638532df8a8,"Yes, Iâ€™ve found the name of the software in the article.",1,1,1107,1115,ProbCons
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,268a669d-309f-4e97-b87d-20225d8f6488,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/562,a75ecae2-55ac-4096-823b-cc53f5fd60d7,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,f68f1560-0bcc-40df-ac22-61a7fb4ce8be,3,3,5f6a43a6-17f9-487f-a363-2a229342165b,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,07:58.3,18:06.7,7808.411887,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,5f6a43a6-17f9-487f-a363-2a229342165b,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,268a669d-309f-4e97-b87d-20225d8f6488,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/562,a75ecae2-55ac-4096-823b-cc53f5fd60d7,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,f68f1560-0bcc-40df-ac22-61a7fb4ce8be,3,3,b15275d6-d6d6-4e81-95a8-b227731462a2,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,07:58.3,18:06.7,7808.411887,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,b15275d6-d6d6-4e81-95a8-b227731462a2,"No, I cannot find the version date in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,268a669d-309f-4e97-b87d-20225d8f6488,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/562,a75ecae2-55ac-4096-823b-cc53f5fd60d7,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,f68f1560-0bcc-40df-ac22-61a7fb4ce8be,3,3,8ee01a0f-477b-4b65-b3aa-5f898e53f8b6,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,07:58.3,18:06.7,7808.411887,software details,T1.Q34,Please find and highlight any URL associated with the software near the bolded text on the left (It could be the URL of the software repository or the project landing page. e.g. - http://timat2.sourceforge.net):,T1.Q34.A2,"No, I cannot find any relevant URL in the article.",aa271936-436a-4d00-9492-43213998f9e5,8ee01a0f-477b-4b65-b3aa-5f898e53f8b6,"No, I cannot find any relevant URL in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,268a669d-309f-4e97-b87d-20225d8f6488,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/562,a75ecae2-55ac-4096-823b-cc53f5fd60d7,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,f68f1560-0bcc-40df-ac22-61a7fb4ce8be,3,3,1580d2fa-5835-46de-95b7-cbd12b47281c,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,07:58.3,18:06.7,7808.411887,software details,T1.Q35,"Please find and highlight the developer of the software near the bolded text on the left, it could be individuals or organizations. (e.g., - Microsoft - R Development Core Team - Neck, R., Hager, M., & Behrens, D.)",T1.Q35.A2,"No, I cannot find the developer information in the article.",e3bb67c0-e587-443e-8c9b-cd73a1ba108c,1580d2fa-5835-46de-95b7-cbd12b47281c,"No, I cannot find the developer information in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,268a669d-309f-4e97-b87d-20225d8f6488,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/562,a75ecae2-55ac-4096-823b-cc53f5fd60d7,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,f68f1560-0bcc-40df-ac22-61a7fb4ce8be,3,3,0ad26f53-6d05-475f-9373-78fd42cb5cda,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,07:58.3,18:06.7,7808.411887,software details,T1.Q91,(optional) Please leave comments on what might be confusing and suggest ways we might clarify definitions or improve our prompts to better guide contributors' efforts.,T1.Q91.A1,placeholder answer for TEXT,54d12f42-2171-4640-be06-8d25fb8780d7,0ad26f53-6d05-475f-9373-78fd42cb5cda,,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,b199cb57-8361-4cdc-ac87-f993de19c847,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/563,aaf8cf89-b54e-4eca-8b58-83f886ab0a90,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,a8afa287-2901-4647-847e-34266b082769,3,3,c389e15a-7345-4ff9-9fb4-0795f69d0fa1,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,10:18.9,15:17.0,11098.0073,software details,T1.Q1,"Do you think the entity displayed in bold font on the left is properly classified as a specific piece of software? (i.e., not a general class of software)? (We encourage you to search the Internet to verify your answer. For example, you can use the word in bold text + ""software"" as your Google search terms or other search terms of your choice, find relevant information by reading the search results, and then make your judgment.)",T1.Q1.A1,Very likely this is a specific piece of software,955bb115-5511-4dbd-9ba2-685d44431e57,c389e15a-7345-4ff9-9fb4-0795f69d0fa1,Very likely this is a specific piece of software,0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,b199cb57-8361-4cdc-ac87-f993de19c847,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/563,aaf8cf89-b54e-4eca-8b58-83f886ab0a90,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,a8afa287-2901-4647-847e-34266b082769,3,3,3f5dbf35-4f7a-43c8-93b4-cf85b71193bc,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,10:18.9,15:17.0,11098.0073,software details,T1.Q31,Please find and highlight the name of the software in/near the bolded text in the article on the left:,T1.Q31.A1,"Yes, Iâ€™ve found the name of the software in the article.",15eb0755-71dd-4316-af40-d92b9f39f670,3f5dbf35-4f7a-43c8-93b4-cf85b71193bc,"Yes, Iâ€™ve found the name of the software in the article.",1,1,1116,1121,MAFFT
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,b199cb57-8361-4cdc-ac87-f993de19c847,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/563,aaf8cf89-b54e-4eca-8b58-83f886ab0a90,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,a8afa287-2901-4647-847e-34266b082769,3,3,cc4a057f-3075-4b61-a3ca-d702bfa56d13,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,10:18.9,15:17.0,11098.0073,software details,T1.Q32,Please find and highlight the version number of the software near the bolded text on the left (e.g. - v34 - beta 0.3 - version 2.0 - 1.3.2):,T1.Q32.A2,"No, I cannot find the version number in the article.",c1cb0ee4-e9ab-41e2-bac5-4bf16f2aff92,cc4a057f-3075-4b61-a3ca-d702bfa56d13,"No, I cannot find the version number in the article.",0,0,,,
DH_SoftwareDetailsv1.55,f3f615b1cf07befff379a8e76eaecf73b6e4f506e2a475109215944af65522b6,b199cb57-8361-4cdc-ac87-f993de19c847,https://howisonlab.tasks.thusly.co/project/SoftwareDetails_v1.55/task/563,aaf8cf89-b54e-4eca-8b58-83f886ab0a90,softcite_data/step1_txt/pmc/PMC1636350-12/text.txt.gz,100033,PMC1636350-12,e4e16a314b4e22f4b7561c3a317ac9cba0be229cffe73b92171e2f15a365458a,1513,a8afa287-2901-4647-847e-34266b082769,3,3,6b7ec5e7-bf59-4db2-816d-bb68ec99b28a,523a7ed6-1bb6-452e-a5ad-8178e8cda1a7,10:18.9,15:17.0,11098.0073,software details,T1.Q33,Please find and highlight the version date of the software near the bolded text on the left (e.g. - May 2012 - 2004-02-11):,T1.Q33.A2,"No, I cannot find the version date in the article.",4a95b55c-e827-469c-848f-e9186dde0aeb,6b7ec5e7-bf59-4db2-816d-bb68ec99b28a,"No, I cannot find the version date in the article.",0,0,,,
